01/06/2016,Almoço,Saladas Diversas Carne de Panela com molho vermelho Opção Vegetariana: PVT com Vagem e Batata Polenta Mole Sobremesa: Gelatina de Cereja Maçã Minipão Suco
01/06/2016,Jantar,Saladas Diversas Bife ao molho barbecue Opção Vegetariana: PVT com mandioquinha Legumes Sauté Sobremesa: Paçoca Laranja Minipão Suco
02/06/2016,Almoço,Peixada com leite de coco Opção Vegetariana: PVT com Couve Flor Quiabo Refogado Sobremesa: Doce de Banana Melancia Minipão Suco
02/06/2016,Jantar,Torta Madalena de carne Opção Vegetariana: Torta Madalena de PVT Repolho Refogado Sobremesa: Doce de Leite Caqui Minipão Suco
03/06/2016,Almoço,Saladas Diversas Strogonoff de Frango Opção Vegetariana: Strogonoff de PVT Batata Palha Sobremesa: Flan de Baunilha mamão Minipão Suco
03/06/2016,Jantar,Saladas Diversas Lagarto ao molho madeira Opção Vegetariana: Ovo Cozido Creme de Milho Sobremesa: Gelatina de Morango Banana Minipão Suco
06/06/2016,Almoço,Saladas Diversas Copa-Lombo Acebolado Opção Vegetariana: PVT gratinado Batata doce com cheiro verde Sobremesa: Doce de Prestígio Caqui Minipão Suco
06/06/2016,Jantar,Saladas Diversas Sobrecoxa ao molho de laranja Opção Vegetariana: PVT ao alemão Creme de espinafre Sobremesa: Curau Banana Minipão Suco
07/06/2016,Almoço,Saladas Diversas Linguiça Suína Opção Vegetariana: PVT com mandioca Legumes na manteiga Sobremesa: Arroz Doce Ponkan Minipão Suco
07/06/2016,Jantar,Saladas Diversas Cubos de carne acebolado Opção Vegetariana: Almôndega de PVT Macarrão ao sugo Sobremesa: Pudim de Chocolate Mamão Minipão Suco
08/06/2016,Jantar,Saladas Diversas Bife ao molho especial Opção Vegetariana: PVT com milho Acelga Refogada Sobremesa: Curau Maçã Minipão Suco
09/06/2016,Almoço,Bife à caçarole Opção Vegetariana: Ovo Frito Farofa Simples Sobremesa: Gelatina de Framboesa Melão
09/06/2016,Jantar,Frango na mostarda Opção Vegetariana: PVT com escarola Sopa de Legumes Sobremesa: Pudim de Baunilha Mamão Minipão Suco Minipão Suco
10/06/2016,Almoço,Saladas Diversas Jardineira de Carne Moída Opção Vegetariana: PVT com jardineira Acelga ao shoyu Sobremesa: Doce cocada cremosa Melancia Minipão Suco
10/06/2016,Jantar,Saladas Diversas Cupim ao molho shoyu Opção Vegetariana: PVT ao molho de vinagrete Polenta Cremosa Sobremesa: Flan de Papaya ponkan Minipão Suco Arroz Feijão Arroz Integral
13/06/2016,Almoço,Saladas Diversas Almondega ao sugo Opção Vegetariana: PVT com cenoura Macarrão alho e óleo Sobremesa: Doce de Prestígio maçã Minipão Suco
13/06/2016,Jantar,Saladas Diversas Lagarto Acebolado Opção Vegetariana: PVT rico Farofa Rica Sobremesa: Gelatina de limão banana Minipão Suco
14/06/2016,Almoço,Saladas Diversas Fricassé de Frango Opção Vegetariana: PVT com azeitonas Batata palha Sobremesa: Flan de Baunilha Laranja Minipão Suco
14/06/2016,Jantar,Saladas Diversas Carne de Panela Opção Vegetariana: Ovo cozido Creme de milho Sobremesa: Doce de leite Caqui Minipão Suco
15/06/2016,Jantar,Saladas Diversas Peixada com molho vermelho Opção Vegetariana: PVT caipira Cenoura Sautê Sobremesa: Gelatina de laranja Melancia Minipão Suco
15/06/2016,Almoço,Saladas Diversas Carne moída ao molho vermelho Opção Vegetariana: PVT com Vagem Escarola refogada Sobremesa: Paçoca Mamão Minipão Suco
16/06/2016,Almoço,Saladas Diversas Cubos Acebolado Opção Vegetariana: PVT gratinado Polenta mole Sobremesa: Pudim de Chocolate Caqui Minipão Suco
16/06/2016,Jantar,Saladas Diversas Sobrecoxa assada Opção Vegetariana: Almondega de PVT Caldo de ervilha Sobremesa: Flan de Baunilha Laranja Minipão Suco
17/06/2016,Almoço,Saladas Diversas Bife Acebolado Opção Vegetariana: PVT com brócolis Repolho refogado ao molho de mostarda Sobremesa: Doce de leite c amendoim Ponkan
20/06/2016,Almoço,Saladas Diversas Strogonoff de Frango Opção Vegetariana: Strogonoff de PVT Batata Palha Sobremesa: Doce de Abóbora Maçã Minipão Suco
20/06/2016,Jantar,Saladas Diversas Jardineira de carne moída Opção Vegetariana: Jardineira de PVT Polenta mole Sobremesa: Gelatina de Framboesa Banana Minipão Suco
21/06/2016,Almoço,Saladas Diversas Lagarto ao molho madeira Opção Vegetariana: PVT Rico Farofa de ovos com cenoura Sobremesa: Pudim de Caramelo Ponkan
21/06/2016,Jantar,Saladas Diversas Carne de Panela Opção Vegetariana: PVT caipira Acelga Refogada Sobremesa: Gelatina de limão Caqui Minipão Suco Minipão Suco
22/06/2016,Almoço,Bife à Caçarole Opção Vegetariana: PVT com azeitona Abobrinha picante Sobremesa: Prestígio cremoso Banana Minipão Suco
22/06/2016,Jantar,Sobrecoxa assada Opção Vegetariana: PVT com cenoura Couve Refogada Sobremesa: Curau Laranja Minipão Suco
23/06/2016,Almoço,Saladas Diversas Iscas de carne ao molho agridoce Opção Vegetariana: Ovo cozido Cenoura Sauté Sobremesa: Gelatina de Morango Melão Minipão Suco
23/06/2016,Jantar,Saladas Diversas Copo Lombo acebolado Opção Vegetariana: PVT com couve flor Chuchu refogada com mostarda Sobremesa: Doce de leite Mamão Minipão Suco
24/06/2016,Almoço,Saladas Diversas Frango caipira Opção Vegetariana: PVT ao vinagrete Milho Cozido Sobremesa: Paçoca Ponkan Minipão Suco
24/06/2016,Jantar,Saladas Diversas Goulash de Carne Opção Vegetariana: Goulash de PVT Batata Sauté Sobremesa: Goiabada Laranja Minipão Suco
25/06/2016,Jantar,Saladas Diversas Bife Acebolado Opção Vegetariana: PVT Rico Acelga na mostarda Sobremesa: Doce de Abóbora caseiro Melancia Minipão Suco
27/06/2016,Almoço,Saladas Diversas Cubos de frango acebolado Opção Vegetariana: PVT com Mandioquinha Polenta Cremosa Sobremesa: Pé de moleque Ponkan
27/06/2016,Jantar,Saladas Diversas Jardineira de carne moída Opção Vegetariana: PVT Alemão Chuchu Refogado Sobremesa: Gelatina de Morango Caqui Minipão Suco Minipão Suco
28/06/2016,Almoço,Saladas Diversas Strogonoff de Carne Opção Vegetariana: Strogonoff de PVT Batata palha Sobremesa: Pudim de chocolate laranja Minipão Suco
